,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
198,2011-09-28 04:29:00,1317198540.0,adm,54.78,25.77,0.779696132596685,1151.060059,0.087413703404724,0.692282429191961,outperform
199,2011-12-31 04:39:51,1325324391.0,adm,51.59,28.6,0.9751381215469613,1249.640015,0.18054281008970785,0.7945953114572535,outperform
200,2012-07-28 11:39:41,1343489981.0,adm,55.68,27.54,0.9019337016574585,1337.890015,0.26391314213722694,0.6380205595202315,outperform
201,2013-06-07 17:17:34,1370639854.0,adm,46.71,33.02,1.280386740331492,1643.380005,0.5525114639898421,0.7278752763416498,outperform
202,2004-05-12 18:03:39,1084399419.0,adp,0.015,45.7,0.0,1097.280029,0.0,0.0,underperform
203,2006-05-29 06:22:46,1148898166.0,adp,0.012,45.98,0.006126914660831379,1280.160034,0.16666666681855738,-0.160539752157726,underperform
204,2006-06-27 09:26:37,1151414797.0,adp,0.012,44.48,-0.026695842450765995,1239.199951,0.12933792491360474,-0.15603376736437075,underperform
205,2007-02-20 18:32:39,1172014359.0,adp,0.012,50.7,0.10940919037199125,1459.680054,0.33027123015286364,-0.22086203978087238,underperform
206,2007-04-28 09:46:50,1177768010.0,adp,0.012,45.17,-0.011597374179431096,1495.420044,0.3628426695807474,-0.3744400437601785,underperform
207,2007-05-28 15:46:58,1180381618.0,adp,0.007,49.23,0.07724288840262568,1515.72998,0.38135201583988737,-0.3041091274372617,underperform
208,2007-06-30 05:05:33,1183194333.0,adp,0.007,48.47,0.06061269146608306,1506.339966,0.37279447924773995,-0.3121817877816569,underperform
209,2007-10-22 09:12:40,1193058760.0,adp,0.008,47.52,0.03982494529540482,1506.329956,0.3727853566903841,-0.3329604113949793,underperform
210,2008-01-23 19:35:35,1201134935.0,adp,0.078,38.56,-0.1562363238512035,1338.599976,0.21992558018204844,-0.37616190403325195,underperform
211,2008-12-07 07:53:01,1228654381.0,adp,0.288,37.59,-0.17746170678336978,845.2199710000001,-0.22971352010271565,0.05225181331934586,outperform
212,2011-08-05 04:11:51,1312531911.0,adp,0.57,47.88,0.047702407002188175,1199.380005,0.09304824046879648,-0.0453458334666083,underperform
213,2011-09-30 03:20:09,1317367209.0,adp,0.62,48.12,0.05295404814004364,1131.420044,0.03111331118558064,0.021840736954463,outperform
214,2012-01-04 00:07:51,1325653671.0,adp,0.61,54.46,0.1916849015317286,1277.300049,0.16406023552990404,0.02762466600182456,outperform
215,2012-04-20 21:07:33,1334970453.0,adp,0.58,55.02,0.20393873085339168,1378.530029,0.2563156100237381,-0.05237687917034642,underperform
216,2012-07-26 00:02:28,1343275348.0,adp,0.27,55.41,0.21247264770240684,1360.02002,0.23944661714060952,-0.026973969438202683,underperform
217,2012-11-04 17:34:40,1352068480.0,adp,0.26,57.37,0.2553610503282274,1427.589966,0.3010261084410933,-0.045665058112865864,underperform
218,2013-02-06 18:15:11,1360192511.0,adp,7.29,60.33,0.3201312910284463,1512.119995,0.3780620762578374,-0.0579307852293911,underperform
219,2013-04-23 04:13:36,1366704816.0,adp,0.46,65.5,0.43326039387308524,1578.780029,0.43881232436063955,-0.005551930487554313,underperform
220,2013-04-26 14:37:22,1367001442.0,adp,0.46,66.59,0.4571115973741794,1582.23999,0.4419655404117448,0.015146056962434595,outperform
221,2003-10-03 16:48:40,1065214120.0,adsk,0.0,18.44,0.0,1029.849976,0.0,0.0,underperform
222,2004-06-20 07:36:21,1087731381.0,adsk,0.0,39.4,1.1366594360086766,1132.050049,0.09923782626761937,1.0374216097410571,outperform
223,2004-08-03 23:39:21,1091590761.0,adsk,0.0,39.96,1.1670281995661604,1099.689941,0.06781566891059491,1.0992125306555656,outperform
224,2005-02-25 15:10:44,1109362244.0,adsk,0.0,29.83,0.6176789587852493,1211.369995,0.17625870100520355,0.4414202577800457,outperform
225,2005-04-19 09:08:08,1113916088.0,adsk,0.0,31.69,0.7185466377440347,1152.780029,0.11936695233753158,0.5991796854065031,outperform
226,2013-02-06 12:50:17,1360173017.0,adsk,5.45,39.06,1.1182212581344901,1512.119995,0.468291528124481,0.6499297300100091,outperform
227,2013-05-14 02:47:26,1368514046.0,adsk,36.49,38.9,1.1095444685466376,1650.339966,0.6025052235375301,0.5070392450091075,outperform
228,2013-04-23 04:44:32,1366706672.0,adt,48.01,43.84,0.0,1578.780029,0.0,0.0,underperform
229,2013-05-09 13:05:42,1368119142.0,adt,69.94,44.47,0.014370437956204275,1626.670044,0.03033355763331609,-0.015963119677111816,underperform
230,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,0.0,1110.109985,0.0,0.0,underperform
231,2004-11-02 15:30:15,1099423815.0,aee,0.804,48.01,0.04210983286303446,1130.560059,0.0184216647686489,0.023688168094385564,outperform
232,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,0.12502713262426737,1210.079956,0.09005411387232949,0.03497301875193788,outperform
233,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,0.1356631213370957,1267.319946,0.1416165633353888,-0.005953441998293091,underperform
234,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,0.12133709572389834,1289.689941,0.16176771529534528,-0.040430619571446946,underperform
235,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,0.1614933796396787,1459.680054,0.3148967883574165,-0.15340340871773783,underperform
236,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,0.167136965487302,1486.589966,0.3391375504112774,-0.1720005849239754,underperform
237,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,0.005860646841762603,1338.599976,0.2058264443049757,-0.1999657974632131,underperform
238,2012-04-23 16:14:50,1335212090.0,aee,86.81,31.45,-0.31734317343173435,1366.939941,0.23135541475198967,-0.5486985881837241,underperform
239,2013-05-15 17:35:45,1368653745.0,aee,94.51,36.37,-0.21054916431517262,1658.780029,0.4942483640483604,-0.704797528363533,underperform
240,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,0.0,909.7000119999999,0.0,0.0,underperform
241,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,0.04110996916752316,870.26001,-0.04335495380866274,0.08446492297618591,outperform
242,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,0.0,1099.689941,0.0,0.0,underperform
243,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,0.023388116308470354,1130.650024,0.02815346566855606,-0.004765349360085706,underperform
244,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,0.07332490518331226,1176.119995,0.06950145777499653,0.003823447408315736,outperform
245,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,0.4326801517067003,1391.969971,0.2657840352110667,0.16689611649563363,outperform
246,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,0.5594184576485463,1448.390015,0.3170894458513555,0.24232901179719074,outperform
247,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,0.38495575221238937,1338.599976,0.2172521781755571,0.16770357403683228,outperform
248,2011-04-08 04:53:43,1302252823.0,aep,136.63,35.47,0.1210493046776232,1328.170044,0.20776774841846066,-0.08671844374083745,underperform
249,2011-11-13 10:16:12,1321197372.0,aep,120.73,39.52,0.24905183312262966,1239.699951,0.12731771454841376,0.1217341185742159,outperform
250,2012-07-27 00:36:41,1343363801.0,aep,123.75,41.95,0.32585335018963346,1385.969971,0.26032795184038143,0.06552539834925203,outperform
251,2013-04-25 05:13:54,1366881234.0,aep,126.19,50.9,0.6087231352718078,1585.160034,0.4414608835637243,0.16726225170808345,outperform
